,movieId,imdbId,tmdbId,youtubeId,title,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,year,full_link,views,dates,likes,dislikes
3010,66943,465430,13849.0,q1DIFtBcozI,"Cottage, The (2008)",Color,Paul Andrew Williams,80.0,92.0,46.0,141.0,Doug Bradley,570.0,,Comedy|Crime|Horror|Thriller,Dave Legeno,The Cottage ,10056,1258,Georgia Groome,0.0,countryside|deformed|farmer|gangster|kidnapping,http://www.imdb.com/title/tt0465430/?ref_=fn_tt_tt_1,82.0,English,UK,Unrated,2500000.0,2008.0,337.0,6.2,2.35,639,2008,https://www.youtube.com/watch?v=q1DIFtBcozI,366096,200828,408,38
3011,67087,1155056,16538.0,Y6K0h8E6bCI,"I Love You, Man (2009)",Color,John Hamburg,215.0,105.0,29.0,257.0,Jon Favreau,24000.0,71347010.0,Comedy|Romance,J.K. Simmons,"I Love You, Man ",166194,28928,Jane Curtin,2.0,bromance|friend|gay brother|homosexual subtext|wedding,http://www.imdb.com/title/tt1155056/?ref_=fn_tt_tt_1,215.0,English,USA,R,40000000.0,2009.0,4000.0,7.1,1.85,0,2009,https://www.youtube.com/watch?v=Y6K0h8E6bCI,107803,2009111,184,7
3012,67193,1135487,16558.0,aGtUiVSD19g,Duplicity (2009),Color,Tony Gilroy,211.0,125.0,209.0,896.0,Tom Wilkinson,8000.0,40559930.0,Comedy|Crime|Romance|Thriller,Julia Roberts,Duplicity ,41727,10623,Denis O'Hare,0.0,ceo|dubai|product|rivalry|spy,http://www.imdb.com/title/tt1135487/?ref_=fn_tt_tt_1,184.0,English,USA,PG-13,60000000.0,2009.0,1000.0,6.2,2.35,0,2009,https://www.youtube.com/watch?v=aGtUiVSD19g,8327,20081126,1,0
3013,67197,448011,13811.0,A2oDiEVXuDo,Knowing (2009),Color,Alex Proyas,279.0,121.0,295.0,329.0,Ben Mendelsohn,12000.0,79948113.0,Drama|Mystery|Sci-Fi|Thriller,Nicolas Cage,Knowing ,186879,13421,Chandler Canterbury,0.0,disaster|end of the world|number|student|time capsule,http://www.imdb.com/title/tt0448011/?ref_=fn_tt_tt_1,791.0,English,USA,PG-13,50000000.0,2009.0,748.0,6.2,2.35,0,2009,https://www.youtube.com/watch?v=A2oDiEVXuDo,300401,2013811,0,0
3014,67252,785035,16353.0,lml3uGdL0RM,Ong-Bak 2: The Beginning (Ong Bak 2) (2008),Color,Tony Jaa,110.0,110.0,0.0,7.0,Petchtai Wongkamlao,64.0,102055.0,Action,Nirut Sirichanya,Ong-bak 2 ,24570,134,Sarunyu Wongkrachang,0.0,cult film|elephant|jungle|martial arts|stylized violence,http://www.imdb.com/title/tt0785035/?ref_=fn_tt_tt_1,72.0,Thai,Thailand,R,300000000.0,2008.0,45.0,6.2,2.35,0,2008,https://www.youtube.com/watch?v=lml3uGdL0RM,392131,2009928,211,25
3015,67267,862846,13090.0,syGGh1rbFCI,Sunshine Cleaning (2008),Color,Christine Jeffs,195.0,91.0,19.0,260.0,Mary Lynn Rajskub,968.0,12055108.0,Comedy|Drama,Clifton Collins Jr.,Sunshine Cleaning ,61151,2528,Paul Dooley,0.0,business|crime scene cleanup|private school|school|sister sister relationship,http://www.imdb.com/title/tt0862846/?ref_=fn_tt_tt_1,134.0,English,USA,R,8000000.0,2008.0,934.0,6.9,2.35,0,2008,https://www.youtube.com/watch?v=syGGh1rbFCI,123269,200987,241,13
3016,67408,892782,15512.0,bxLAH3M3ywM,Monsters vs. Aliens (2009),Color,Rob Letterman,219.0,94.0,11.0,459.0,Rainn Wilson,1000.0,198332128.0,Action|Adventure|Animation|Comedy|Family|Sci-Fi,Amy Poehler,Monsters vs. Aliens ,114553,2579,Stephen Colbert,2.0,alien|alien invasion|alien space craft|giant|giantess,http://www.imdb.com/title/tt0892782/?ref_=fn_tt_tt_1,187.0,English,USA,PG,175000000.0,2009.0,973.0,6.5,2.35,0,2009,https://www.youtube.com/watch?v=bxLAH3M3ywM,67067,2009321,74,13
3017,67508,765432,6968.0,6IVKAAsqcrI,"Baader Meinhof Komplex, Der (2008)",Color,Uli Edel,160.0,184.0,34.0,155.0,Alexandra Maria Lara,486.0,476270.0,Action|Biography|Crime|Drama,Moritz Bleibtreu,The Baader Meinhof Complex ,29602,1601,Martina Gedeck,2.0,bonn germany|failed kidnapping|handcuffs|projectile|terrorist,http://www.imdb.com/title/tt0765432/?ref_=fn_tt_tt_1,110.0,German,Germany,R,20000000.0,2008.0,471.0,7.4,1.85,0,2008,https://www.youtube.com/watch?v=6IVKAAsqcrI,286379,2009730,609,37
3018,67695,1197628,16991.0,fDzKOdmgd6w,Observe and Report (2009),Color,Jody Hill,190.0,86.0,62.0,59.0,Celia Weston,390.0,23993605.0,Comedy|Crime|Drama,Collette Wolfe,Observe and Report ,52467,727,Dan Bakkedahl,1.0,male pubic hair|mall|police detective|pubic hair|security guard,http://www.imdb.com/title/tt1197628/?ref_=fn_tt_tt_1,248.0,English,USA,R,18000000.0,2009.0,258.0,5.8,2.35,0,2009,https://www.youtube.com/watch?v=fDzKOdmgd6w,26050,200939,32,3
3019,67734,1091722,16614.0,4F--nHysJkw,Adventureland (2009),Color,Greg Mottola,248.0,107.0,99.0,452.0,Martin Starr,17000.0,16025394.0,Comedy|Drama|Romance,Kristen Stewart,Adventureland ,131180,18983,Wendie Malick,6.0,amusement park|strong female character|summer job|teen movie|teenager,http://www.imdb.com/title/tt1091722/?ref_=fn_tt_tt_1,220.0,English,USA,R,,2009.0,985.0,6.8,1.85,0,2009,https://www.youtube.com/watch?v=4F--nHysJkw,1457001,200934,2118,685
3020,67839,981072,16005.0,E2CIiie23ss,"Lucky Ones, The (2008)",Color,Neil Burger,57.0,115.0,168.0,322.0,Katherine LaNasa,697.0,183088.0,Comedy|Drama|War,John Heard,The Lucky Ones ,11704,2243,Mark L. Young,0.0,college tuition|guitar|road trip|soldier|stranded,http://www.imdb.com/title/tt0981072/?ref_=fn_tt_tt_1,36.0,English,USA,R,15000000.0,2008.0,329.0,7.0,1.85,702,2008,https://www.youtube.com/watch?v=E2CIiie23ss,148047,2009115,149,10
3021,67867,1098327,14164.0,Vgp4UlXSjBQ,Dragonball Evolution (2009),Color,James Wong,130.0,100.0,70.0,99.0,Texas Battle,473.0,9353573.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,Ian Whyte,Dragonball: Evolution ,56451,1100,Randall Duk Kim,0.0,bad|dragon|grandfather|orb|warrior,http://www.imdb.com/title/tt1098327/?ref_=fn_tt_tt_1,524.0,English,USA,PG,45000000.0,2009.0,315.0,2.7,2.35,0,2009,https://www.youtube.com/watch?v=Vgp4UlXSjBQ,534328,200917,0,0
3022,68073,1131729,18947.0,qX1SSiFWF-s,"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",Color,Richard Curtis,195.0,135.0,628.0,830.0,Charlie Rowe,22000.0,7994115.0,Comedy|Drama|Music,Philip Seymour Hoffman,Pirate Radio ,90932,24316,Tom Sturridge,2.0,inspired by radio program|inspired by true events|pirate broadcasting|pirate radio|pirate radio station,http://www.imdb.com/title/tt1131729/?ref_=fn_tt_tt_1,209.0,English,UK,R,,2009.0,882.0,7.4,2.35,21000,2009,https://www.youtube.com/watch?v=qX1SSiFWF-s,897899,2009106,1712,63
3023,68135,974661,16996.0,UQK5Hh0L1Sg,17 Again (2009),Color,Burr Steers,191.0,102.0,23.0,651.0,Hunter Parrish,2000.0,64149837.0,Comedy|Drama|Family|Fantasy|Romance,Matthew Perry,17 Again ,146899,7009,Thomas Lennon,1.0,adult as child|father son relationship|high school student|janitor|school,http://www.imdb.com/title/tt0974661/?ref_=fn_tt_tt_1,185.0,English,USA,PG-13,20000000.0,2009.0,2000.0,6.4,2.35,0,2009,https://www.youtube.com/watch?v=UQK5Hh0L1Sg,3620620,2014710,19889,377
3024,68157,361748,16869.0,-2cRY4p7KIk,Inglourious Basterds (2009),Color,Quentin Tarantino,486.0,153.0,16000.0,11000.0,Brad Pitt,13000.0,120523073.0,Adventure|Drama|War,Michael Fassbender,Inglourious Basterds ,885175,36741,Christoph Waltz,1.0,france|german|nazis|revenge|scalping,http://www.imdb.com/title/tt0361748/?ref_=fn_tt_tt_1,1527.0,English,USA,R,75000000.0,2009.0,11000.0,8.3,2.35,42000,2009,https://www.youtube.com/watch?v=-2cRY4p7KIk,376274,201219,985,42
3025,68159,473705,16995.0,jHUbTS7B9J0,State of Play (2009),Color,Kevin Macdonald,252.0,127.0,162.0,379.0,Harry Lennix,18000.0,36965395.0,Crime|Drama|Mystery|Thriller,Robin Wright,State of Play ,113295,19776,Michael Weston,3.0,congressman|conspiracy|newspaper|political conspiracy|subway,http://www.imdb.com/title/tt0473705/?ref_=fn_tt_tt_1,235.0,English,USA,PG-13,,2009.0,748.0,7.1,2.35,0,2009,https://www.youtube.com/watch?v=jHUbTS7B9J0,103740,2009418,48,9
3026,68194,1226271,21641.0,PUKKbJdZdSo,"Damned United, The (2009)",Color,Tom Hooper,145.0,98.0,0.0,27.0,Mark Bazeley,1000.0,449558.0,Biography|Drama|Sport,Stephen Graham,The Damned United ,32307,1163,Maurice Roëves,2.0,cup|derby county|flashback|football|leeds united,http://www.imdb.com/title/tt1226271/?ref_=fn_tt_tt_1,75.0,English,UK,R,10000000.0,2009.0,54.0,7.6,1.85,0,2009,https://www.youtube.com/watch?v=PUKKbJdZdSo,15078,2009731,13,2
3027,68205,1121931,15092.0,t2koYVqwzT4,Crank: High Voltage (2009),Color,Mark Neveldine,150.0,96.0,83.0,926.0,Clifton Collins Jr.,26000.0,13630226.0,Action|Crime|Sci-Fi|Thriller,Jason Statham,Crank: High Voltage ,112516,30541,David Carradine,0.0,artificial heart|heart|horse penis|prostitute|stripper,http://www.imdb.com/title/tt1121931/?ref_=fn_tt_tt_1,223.0,English,USA,R,20000000.0,2009.0,968.0,6.2,1.85,0,2009,https://www.youtube.com/watch?v=t2koYVqwzT4,3257191,2009127,4848,387
3028,68237,1182345,17431.0,twuScTcDP_Q,Moon (2009),Color,Duncan Jones,415.0,97.0,0.0,372.0,Matt Berry,18000.0,5009677.0,Drama|Mystery|Sci-Fi,Kevin Spacey,Moon ,260607,19404,Benedict Wong,0.0,computer|contract|earth|moon|solitude,http://www.imdb.com/title/tt1182345/?ref_=fn_tt_tt_1,485.0,English,UK,R,5000000.0,2009.0,572.0,7.9,2.35,47000,2009,https://www.youtube.com/watch?v=twuScTcDP_Q,6561433,200969,12695,450
3029,68269,962736,18320.0,RpGzwnHpA5c,"Young Victoria, The (2009)",Color,Jean-Marc Vallée,188.0,100.0,212.0,919.0,Jim Broadbent,2000.0,10991381.0,Biography|Drama|History|Romance,Michiel Huisman,The Young Victoria ,44931,5890,Thomas Kretschmann,1.0,19th century|courtship|female protagonist|princess|queen of england,http://www.imdb.com/title/tt0962736/?ref_=fn_tt_tt_1,100.0,English,UK,PG,35000000.0,2009.0,1000.0,7.3,2.35,0,2009,https://www.youtube.com/watch?v=RpGzwnHpA5c,204384,2014312,0,0
3030,68288,865554,17436.0,HxkvJkSIOGk,"Informers, The (2008)",Color,Gregor Jordan,97.0,98.0,34.0,394.0,Brad Renfro,663.0,,Crime|Drama|Thriller,Austin Nichols,The Informers ,14324,2215,Lou Taylor Pucci,1.0,breasts|female nudity|male pubic hair|pubic hair|sex scene,http://www.imdb.com/title/tt0865554/?ref_=fn_tt_tt_1,93.0,English,Germany,R,18000000.0,2008.0,551.0,5.1,2.35,1000,2008,https://www.youtube.com/watch?v=HxkvJkSIOGk,305350,2009227,129,23
3031,68319,458525,2080.0,Diqtd1gTUEc,X-Men Origins: Wolverine (2009),Color,Gavin Hood,350.0,119.0,151.0,2000.0,Ryan Reynolds,20000.0,179883016.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,Hugh Jackman,X-Men Origins: Wolverine ,361924,40054,Dominic Monaghan,0.0,army|civil war|claw fight|commando|wolverine the character,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,641.0,English,USA,PG-13,150000000.0,2009.0,16000.0,6.7,2.35,0,2009,https://www.youtube.com/watch?v=Diqtd1gTUEc,149056,2009216,110,8
3032,68358,796366,13475.0,TkrchyJREzM,Star Trek (2009),Color,J.J. Abrams,518.0,127.0,14000.0,981.0,Leonard Nimoy,26000.0,257704099.0,Action|Adventure|Sci-Fi,Chris Hemsworth,Star Trek ,504419,39284,Bruce Greenwood,0.0,box office hit|future|lifted by the throat|star trek|vulcan,http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1,1559.0,English,USA,PG-13,150000000.0,2009.0,12000.0,8.0,2.35,19000,2009,https://www.youtube.com/watch?v=TkrchyJREzM,5535,2013107,2,1
3033,68554,808151,13448.0,ArdNQUUcZOM,Angels & Demons (2009),Color,Ron Howard,298.0,146.0,2000.0,294.0,Ayelet Zurer,15000.0,133375846.0,Mystery|Thriller,Tom Hanks,Angels & Demons ,207839,16948,Armin Mueller-Stahl,2.0,conclave|illuminati|murder|reference to bernini|reference to raphael,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,435.0,English,USA,PG-13,150000000.0,2009.0,745.0,6.7,2.35,0,2009,https://www.youtube.com/watch?v=ArdNQUUcZOM,1787639,2009129,2235,665
3034,68791,438488,534.0,Sv6SM0w0B5A,Terminator Salvation (2009),Color,McG,422.0,118.0,368.0,988.0,Bryce Dallas Howard,23000.0,125320003.0,Action|Adventure|Sci-Fi,Christian Bale,Terminator Salvation ,286095,27468,Common,0.0,death row|future|machine|rescue|skynet,http://www.imdb.com/title/tt0438488/?ref_=fn_tt_tt_1,974.0,English,USA,PG-13,200000000.0,2009.0,3000.0,6.6,2.35,0,2009,https://www.youtube.com/watch?v=Sv6SM0w0B5A,101398,20081211,131,15
3035,68793,1078912,18360.0,QCR_fgG0ydY,Night at the Museum: Battle of the Smithsonian (2009),Color,Shawn Levy,185.0,105.0,189.0,1000.0,Rami Malek,49000.0,177243721.0,Adventure|Comedy|Family|Fantasy,Robin Williams,Night at the Museum: Battle of the Smithsonian ,130272,54039,Steve Coogan,2.0,hdtv|motorcycle|museum|security guard|tyrannosaurus rex,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,209.0,English,USA,PG,150000000.0,2009.0,3000.0,5.9,2.35,2000,2009,https://www.youtube.com/watch?v=QCR_fgG0ydY,305347,2009325,387,19
3036,68843,1020885,18238.0,IEY4dYfRBqM,Lesbian Vampire Killers (2009),Color,Phil Claydon,107.0,88.0,6.0,161.0,James Corden,513.0,,Action|Comedy|Fantasy|Horror,MyAnna Buring,Vampire Killers ,17296,1593,Silvia Colloca,3.0,blood|breasts|female nudity|lesbian|vampire,http://www.imdb.com/title/tt1020885/?ref_=fn_tt_tt_1,91.0,English,UK,R,,2009.0,480.0,5.2,2.35,0,2009,https://www.youtube.com/watch?v=IEY4dYfRBqM,336548,2011627,494,52
3037,68848,844286,21755.0,BFwQSk6WWgQ,"Brothers Bloom, The (2008)",Color,Rian Johnson,182.0,114.0,0.0,446.0,Maximilian Schell,975.0,3519627.0,Adventure|Comedy|Drama|Romance,Zachary Gordon,The Brothers Bloom ,41737,3014,Nora Zehetner,4.0,con man|eccentric|heiress|love|revenge,http://www.imdb.com/title/tt0844286/?ref_=fn_tt_tt_1,105.0,English,USA,PG-13,20000000.0,2008.0,877.0,6.9,2.35,0,2008,https://www.youtube.com/watch?v=BFwQSk6WWgQ,31389,201359,0,0
3038,68932,821642,17332.0,E_Spu2nO0jw,"Soloist, The (2009)",Color,Joe Wright,210.0,117.0,456.0,569.0,Stephen Root,21000.0,31670931.0,Biography|Drama|Music,Robert Downey Jr.,The Soloist ,44099,23745,Rachael Harris,0.0,columnist|journalist|los angeles times|musician|wearing a traffic cone as a hat,http://www.imdb.com/title/tt0821642/?ref_=fn_tt_tt_1,143.0,English,UK,PG-13,60000000.0,2009.0,939.0,6.7,2.35,0,2009,https://www.youtube.com/watch?v=E_Spu2nO0jw,895239,2009331,1289,52
3039,68941,844708,18405.0,AR4qYK6W0eU,"Last House on the Left, The (2009)",Color,Dennis Iliadis,241.0,114.0,29.0,616.0,Monica Potter,956.0,32721635.0,Crime|Horror|Thriller,Tony Goldwyn,The Last House on the Left ,67822,3861,Martha MacIsaac,0.0,kidnapping|lake|microwave oven|psychopath|woods,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,279.0,English,USA,R,15000000.0,2009.0,878.0,6.6,1.85,0,2009,https://www.youtube.com/watch?v=AR4qYK6W0eU,NaN,NaN,NaN,NaN
3040,68941,844708,18405.0,AR4qYK6W0eU,"Last House on the Left, The (2009)",Color,Dennis Iliadis,241.0,114.0,29.0,616.0,Monica Potter,956.0,32721635.0,Crime|Horror|Thriller,Tony Goldwyn,The Last House on the Left ,67824,3861,Martha MacIsaac,0.0,kidnapping|lake|microwave oven|psychopath|woods,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,279.0,English,USA,R,15000000.0,2009.0,878.0,6.6,1.85,0,2009,https://www.youtube.com/watch?v=AR4qYK6W0eU,NaN,NaN,NaN,NaN
3041,68952,1127180,16871.0,YEcIzkzj-gI,Drag Me to Hell (2009),Color,Sam Raimi,397.0,99.0,0.0,828.0,Alison Lohman,2000.0,42057340.0,Horror|Thriller,Bojana Novakovic,Drag Me to Hell ,158354,5642,Reggie Lee,0.0,evil|fight|hell|psychic|psychologist,http://www.imdb.com/title/tt1127180/?ref_=fn_tt_tt_1,691.0,English,USA,PG-13,30000000.0,2009.0,1000.0,6.6,2.35,11000,2009,https://www.youtube.com/watch?v=YEcIzkzj-gI,169562,201386,377,31
3042,68954,1049413,14160.0,YOOIK0baLvM,Up (2009),Color,Pete Docter,408.0,96.0,0.0,262.0,Delroy Lindo,1000.0,292979556.0,Adventure|Animation|Comedy|Family,John Ratzenberger,Up ,665575,2635,Jess Harnell,1.0,balloon|house|promise|retirement|skeleton,http://www.imdb.com/title/tt1049413/?ref_=fn_tt_tt_1,704.0,English,USA,PG,175000000.0,2009.0,848.0,8.3,1.85,27000,2009,https://www.youtube.com/watch?v=YOOIK0baLvM,215146,200946,188,26
3043,68963,808244,16899.0,B94cPYcFH7g,Easy Virtue (2008),Color,Stephan Elliott,135.0,97.0,11.0,548.0,Kristin Scott Thomas,14000.0,2656324.0,Comedy|Romance,Colin Firth,Easy Virtue ,16444,16431,Kris Marshall,4.0,estate|female frontal nudity|female nudity|no panties|unhappy marriage,http://www.imdb.com/title/tt0808244/?ref_=fn_tt_tt_1,79.0,English,UK,PG-13,,2008.0,1000.0,6.7,2.35,2000,2008,https://www.youtube.com/watch?v=B94cPYcFH7g,56026,2008918,61,2
3044,68965,1153706,21724.0,Ayasmk-_g3Y,Dance Flick (2009),Color,Damien Dante Wayans,83.0,88.0,82.0,571.0,Essence Atkins,756.0,25615792.0,Action|Comedy|Music,Damon Wayans Jr.,Dance Flick ,10161,4378,Chris Elliott,0.0,african american|dance|overalls|parody|rap,http://www.imdb.com/title/tt1153706/?ref_=fn_tt_tt_1,50.0,English,USA,PG-13,25000000.0,2009.0,713.0,3.5,1.85,657,2009,https://www.youtube.com/watch?v=Ayasmk-_g3Y,7615,2009524,19,0
3045,69122,1119646,18785.0,jj6wcUes1no,"Hangover, The (2009)",Color,Todd Phillips,334.0,108.0,480.0,706.0,Rob Riggle,14000.0,277313371.0,Comedy,Bradley Cooper,The Hangover ,583341,17623,Mike Epps,3.0,drunkenness|female nudity|hangover|hedonism|morning after,http://www.imdb.com/title/tt1119646/?ref_=fn_tt_tt_1,626.0,English,USA,R,35000000.0,2009.0,839.0,7.8,2.35,24000,2009,https://www.youtube.com/watch?v=jj6wcUes1no,628407,2009611,442,32
3048,69253,1095174,14536.0,_K_JXt8qJqU,New in Town (2009),Color,Jonas Elmer,121.0,97.0,3.0,631.0,Frances Conroy,24000.0,16699684.0,Comedy|Romance,J.K. Simmons,New in Town ,17461,25792,Harry Connick Jr.,1.0,love|manufacturing|minnesota|plant|small town,http://www.imdb.com/title/tt1095174/?ref_=fn_tt_tt_1,78.0,English,USA,PG,8000000.0,2009.0,827.0,5.6,1.85,0,2009,https://www.youtube.com/watch?v=_K_JXt8qJqU,501094,20131218,0,0
3049,69275,1278340,14451.0,p4rU_T8J5Vg,Dead Snow (Død snø) (2009),Color,Tommy Wirkola,224.0,91.0,75.0,13.0,Stig Frode Henriksen,35.0,41709.0,Comedy|Horror,Bjørn Sundquist,Dead Snow ,54601,116,Ane Dahl Torp,0.0,medical student|nazi|snow|snowmobile|zombie,http://www.imdb.com/title/tt1278340/?ref_=fn_tt_tt_1,200.0,Norwegian,Norway,Not Rated,800000.0,2009.0,16.0,6.4,1.85,23000,2009,https://www.youtube.com/watch?v=p4rU_T8J5Vg,34181,2010117,31,6
3050,69278,457400,18162.0,CiCDnG_AdmA,Land of the Lost (2009),Color,Brad Silberling,167.0,102.0,52.0,526.0,Anna Friel,8000.0,49392095.0,Adventure|Comedy|Sci-Fi,Will Ferrell,Land of the Lost ,52029,10552,Bobb'e J. Thompson,1.0,human versus dinosaur|lizard|primate|time travel|tyrannosaurus rex,http://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1,224.0,English,USA,PG-13,100000000.0,2009.0,735.0,5.4,1.85,0,2009,https://www.youtube.com/watch?v=CiCDnG_AdmA,1781055,200965,2506,259
3051,69304,780567,19724.0,70U393tWjrw,Imagine That (2009),Color,Karey Kirkpatrick,93.0,107.0,11.0,506.0,Ronny Cox,939.0,16088610.0,Comedy|Drama|Family|Fantasy,Stephen Root,Imagine That ,10417,3742,Richard Schiff,2.0,blanket|competition|family relationships|feather|sleepover,http://www.imdb.com/title/tt0780567/?ref_=fn_tt_tt_1,39.0,English,USA,PG,55000000.0,2009.0,605.0,5.6,2.35,610,2009,https://www.youtube.com/watch?v=70U393tWjrw,1217324,2009420,1168,72
3052,69306,1111422,18487.0,9WTMFghxvXo,"Taking of Pelham 1 2 3, The (2009)",Color,Tony Scott,267.0,106.0,12000.0,385.0,Ramon Rodriguez,18000.0,65452312.0,Action|Crime|Thriller,Denzel Washington,The Taking of Pelham 1 2 3 ,149998,19906,Michael Rispoli,1.0,hijack|hostage|ransom|subway|train,http://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1,285.0,English,USA,R,100000000.0,2009.0,464.0,6.4,2.35,0,2009,https://www.youtube.com/watch?v=9WTMFghxvXo,78643,200942,140,11
3053,69324,920458,8883.0,qJnfNAEwQ8U,Flame and Citron (Flammen & Citronen) (2008),Color,Ole Christian Madsen,80.0,45.0,28.0,104.0,Thure Lindhardt,573.0,145109.0,Drama|History|Thriller|War,Lars Mikkelsen,Flame and Citron ,14247,1098,Christian Berkel,1.0,danish|double agent|nazi|nazi occupation|resistance,http://www.imdb.com/title/tt0920458/?ref_=fn_tt_tt_1,44.0,Danish,Denmark,Not Rated,45000000.0,2008.0,197.0,7.3,2.35,0,2008,https://www.youtube.com/watch?v=qJnfNAEwQ8U,143306,2009102,232,7
3054,69406,1041829,18240.0,RFL8b1p1ELY,"Proposal, The (2009)",Color,Anne Fletcher,224.0,108.0,98.0,723.0,Denis O'Hare,16000.0,163947053.0,Comedy|Drama|Romance,Ryan Reynolds,The Proposal ,227824,18656,Craig T. Nelson,1.0,alaska|deportation|father son relationship|male objectification|sitka alaska,http://www.imdb.com/title/tt1041829/?ref_=fn_tt_tt_1,273.0,English,USA,PG-13,40000000.0,2009.0,896.0,6.7,2.35,10000,2009,https://www.youtube.com/watch?v=RFL8b1p1ELY,2921899,2009318,6329,154
3055,69436,1045778,17610.0,4H_Eepvg3aU,Year One (2009),Color,Harold Ramis,170.0,100.0,11000.0,485.0,Oliver Platt,10000.0,43337279.0,Adventure|Comedy,Olivia Wilde,Year One ,76770,12258,Xander Berkeley,2.0,abraham|hunter|princess|sodom|tribe,http://www.imdb.com/title/tt1045778/?ref_=fn_tt_tt_1,203.0,English,USA,PG-13,60000000.0,2009.0,1000.0,4.9,1.85,0,2009,https://www.youtube.com/watch?v=4H_Eepvg3aU,948755,2009610,1638,124
3056,69481,887912,12162.0,2GxSDZc8etg,"Hurt Locker, The (2008)",Color,Kathryn Bigelow,388.0,131.0,0.0,383.0,Christian Camargo,10000.0,15700000.0,Drama|History|Thriller|War,Jeremy Renner,The Hurt Locker ,332065,11114,Brian Geraghty,0.0,army|bomb|dangerous job|death|iraq,http://www.imdb.com/title/tt0887912/?ref_=fn_tt_tt_1,876.0,English,USA,R,15000000.0,2008.0,602.0,7.6,1.85,16000,2008,https://www.youtube.com/watch?v=2GxSDZc8etg,NaN,NaN,NaN,NaN
3057,69526,1055369,8373.0,qSQ2xcjalHI,Transformers: Revenge of the Fallen (2009),Color,Michael Bay,366.0,150.0,0.0,464.0,Kevin Dunn,894.0,402076689.0,Action|Adventure|Sci-Fi,Glenn Morshower,Transformers: Revenge of the Fallen ,323207,3218,Ramon Rodriguez,0.0,autobot|decepticon|machine|sun|symbol,http://www.imdb.com/title/tt1055369/?ref_=fn_tt_tt_1,1439.0,English,USA,PG-13,200000000.0,2009.0,581.0,6.0,2.35,0,2009,https://www.youtube.com/watch?v=qSQ2xcjalHI,NaN,NaN,NaN,NaN
3058,69604,1178663,19265.0,Y6Q_TD-P1CM,Whatever Works (2009),Color,Woody Allen,218.0,92.0,11000.0,386.0,Michael McKean,860.0,5306447.0,Comedy|Romance,Larry David,Whatever Works ,58967,2717,Conleth Hill,1.0,atheist|limp|quantum mechanics|religion|runaway,http://www.imdb.com/title/tt1178663/?ref_=fn_tt_tt_1,169.0,English,USA,PG-13,15000000.0,2009.0,658.0,7.2,1.85,10000,2009,https://www.youtube.com/watch?v=Y6Q_TD-P1CM,7262,200959,9,1
3059,69640,1152836,11322.0,Ee92mDZu_PI,Public Enemies (2009),Color,Michael Mann,357.0,140.0,0.0,1000.0,Christian Bale,40000.0,97030725.0,Biography|Crime|Drama|History|Romance,Johnny Depp,Public Enemies ,230931,64599,Stephen Graham,1.0,1930s|bank|celebrity criminal|fbi|public enemy number one,http://www.imdb.com/title/tt1152836/?ref_=fn_tt_tt_1,585.0,English,USA,R,100000000.0,2009.0,23000.0,7.0,2.35,0,2009,https://www.youtube.com/watch?v=Ee92mDZu_PI,625085,201219,1200,42
3060,69644,1080016,8355.0,dP-xFvTIdNk,Ice Age: Dawn of the Dinosaurs (2009),Color,Carlos Saldanha,188.0,94.0,107.0,117.0,Maile Flanagan,835.0,196573705.0,Action|Adventure|Animation|Comedy|Family,Denis Leary,Ice Age: Dawn of the Dinosaurs ,166791,1258,Kelly Keaton,0.0,egg|lost world|rescue|squirrel|weasel,http://www.imdb.com/title/tt1080016/?ref_=fn_tt_tt_1,132.0,English,USA,PG,90000000.0,2009.0,256.0,7.0,1.85,0,2009,https://www.youtube.com/watch?v=dP-xFvTIdNk,1271978,2008124,949,121
